"PC1","PC2","PC3","PC4","PC5","PC6","PC7"
-0.665250404753307,-0.702465376505558,0.40458383085769,-0.423578780600352,-0.0536803699209139,-0.179296972692685,0.965858552486055
0.699341841808712,0.111834708321012,0.031960803859692,0.228486133281586,-0.399987357780542,0.519511574615908,0.7240437935203
-0.342759611634464,0.402924326863954,0.373606939952768,-0.349759549172646,-0.598754846174779,0.35225459141217,-0.220808555218075
0.318257581204157,-0.342636439762929,0.245752961988216,-0.436665662894803,0.311292197447555,0.389279703571484,-0.234871122172189
-0.222211470350661,-0.433349036405436,0.050159032538889,0.511373119588515,-0.154779937716535,0.338865058100098,-0.210669419904823
-0.29557389230673,0.224634784583002,-0.267814097296535,-0.0146116606315042,0.345384528440133,0.413290301101941,0.161487041520579
0.00629052341760765,-0.135931689702244,-0.329081171206314,-0.163350045315591,-0.179204849089193,0.0224496386465571,-0.034112505077069
