"PC1","PC2","PC3","PC4","PC5","PC6"
0.57659135642977,-0.581161347469268,0.302388335508259,-0.992304306756153,-0.321644977205596,0.405771266345843
0.652065008502854,-0.392223652173669,-0.0942240185199256,0.345602433595644,-0.20800722538023,-0.737828798215008
-0.612872184110214,-0.0385433434612666,0.0819684094929061,-0.384556133262374,-0.489399343805842,-0.573768907995402
0.0366010411444017,0.122123004833336,0.723058464923261,0.298305858711161,-0.278008751671854,0.0931927745357912
0.217475802286181,0.446370236552391,-0.316868519402445,0.0059633227484997,-0.542373807812515,0.1510738422126
-0.139849892176845,-0.288093271667396,-0.111140424377228,0.18417589068825,-0.176169774693607,0.179681375727775
