"PC1","PC2","PC3","PC4","PC5"
-0.65894485191529,0.270428798065137,-1.12269014487107,-0.386458318433105,0.136554629514524
-0.347042523209743,0.730437255135189,0.646119065803597,-0.789926434476084,-0.0446362530301027
0.360571932125912,-0.415196086441135,-0.109529050213609,-0.625755818024364,-0.109243673767976
-0.360708953872195,-0.250695487048176,0.0869559319961642,0.023869375008984,-0.461668291708416
0.221749382146549,0.245129466246838,-0.126292358804081,0.0444719144587886,-0.327854856539105
